species;year;month;lon;lat
Pelophylax perezi;2007;1;-7,260268;39,61938
Pelophylax perezi;2002;1;-7,344308;38,24943
Pelophylax perezi;2004;1;-7,069711;39,95715
Pelophylax perezi;2016;10;-6,178434;37,91947
Pelophylax perezi;2020;6;-5,99585;37,4077
Pelophylax perezi;2021;4;-3,59;37,17
Pelophylax perezi;2006;1;-5,52;36,88
Pelophylax perezi;2011;1;-0,65;39,77
Pelophylax perezi;2006;1;0,07;38,77
Pelophylax perezi;2008;10;-0,33;39,89
Pelophylax perezi;2006;1;-5,14;39,14
Pelophylax perezi;2017;4;-6,691131;37,21686
Pelophylax perezi;2021;2;-0,31882;39,34858
Pelophylax perezi;2019;9;-5,999902;37,40988
Pelophylax perezi;2006;1;-2,83;37,72
Pelophylax perezi;1990;1;-9,028776;38,72822
Pelophylax perezi;2021;3;2,707479;39,76588
Pelophylax perezi;1991;1;-0,52;38,96
Pelophylax perezi;1997;9;-7,32124;39,2403
Pelophylax perezi;2006;1;-1,1;38,7
Pelophylax perezi;2006;1;-7,14;37,35
Pelophylax perezi;2003;4;-8,585394;39,114
Pelophylax perezi;2017;3;-4,777735;37,87465
Pelophylax perezi;2006;1;-5,47;38,69
Pelophylax perezi;2005;6;-8,036265;38,16099
Pelophylax perezi;2022;3;-4,781089;36,92244
Pelophylax perezi;2017;8;-8,95054;39,3611
Pelophylax perezi;2004;1;-7,435071;39,33199
Pelophylax perezi;2007;1;-8,568717;37,52331
Pelophylax perezi;2019;5;-7,048808;37,21704
Pelophylax perezi;2012;3;-8,609333;37,1402
Pelophylax perezi;2017;7;-5,457956;36,42779
Pelophylax perezi;2019;7;-7,047024;37,21175
Pelophylax perezi;2004;1;-8,832381;37,17944
Pelophylax perezi;2011;8;-0,4;38,8
Pelophylax perezi;2004;10;-8,658385;38,23992
Pelophylax perezi;2022;4;-5,936185;39,81176
Pelophylax perezi;2016;4;-4,846628;36,8967
Pelophylax perezi;1990;1;-8,968149;38,92564
Pelophylax perezi;2003;1;-8,71973;37,17922
Pelophylax perezi;2019;9;-9,421817;38,79351
Pelophylax perezi;2012;6;-0,41;38,69
Pelophylax perezi;2004;4;-8,022246;38,06103
Pelophylax perezi;2005;5;-8,372838;38,82273
Pelophylax perezi;2005;1;-6,982353;39,8172
Pelophylax perezi;2015;8;-5,949917;39,57134
Pelophylax perezi;1998;1;-7,89623;39,51748
Pelophylax perezi;2006;1;-3,39;37,09
Pelophylax perezi;2012;10;3,086729;39,78513
Pelophylax perezi;2005;5;-8,355246;39,01028
Pelophylax perezi;2004;1;-8,479876;39,25124
Pelophylax perezi;1990;1;-8,555928;38,72942
Pelophylax perezi;1999;1;-0,4;38,96
Pelophylax perezi;2007;1;-7,463502;39,49034
Pelophylax perezi;2006;1;-5,52;36,61
Pelophylax perezi;2015;2;-5,584327;37,76081
Pelophylax perezi;2021;12;-8,469082;37,66032
Pelophylax perezi;1994;6;-8,008692;39,78879
Pelophylax perezi;2008;6;-0,26;39,74
Pelophylax perezi;2011;10;-0,78;38,67
Pelophylax perezi;2003;4;-8,553595;38,99128
Pelophylax perezi;2020;6;-5,913356;37,84245
Pelophylax perezi;2013;2;-8,605233;37,30736
Pelophylax perezi;2017;4;-9,031326;39,15643
Pelophylax perezi;2022;4;-6,082008;39,9395
Pelophylax perezi;2002;1;-7,342255;38,33951
Pelophylax perezi;2021;4;-6,820713;37,44941
Pelophylax perezi;2006;1;-4,19;37,63
Pelophylax perezi;2003;5;-8,610457;38,15908
Pelophylax perezi;2006;1;-6,47;37,06
Pelophylax perezi;1994;6;-7,775159;39,78656
Pelophylax perezi;2019;5;-9,167981;38,66305
Pelophylax perezi;2021;10;-2,456518;37,32584
Pelophylax perezi;2005;5;-8,726216;38,69742
Pelophylax perezi;2005;5;-8,849513;39,93724
Pelophylax perezi;2006;1;-6,83;39,96
Pelophylax perezi;2006;1;-3,51;37,27
Pelophylax perezi;2021;11;-8,537713;39,40287
Pelophylax perezi;2013;5;-6,03;39,76
Pelophylax perezi;2016;5;-5,433126;37,78054
Pelophylax perezi;2005;6;-7,350284;39,30069
Pelophylax perezi;2006;1;-7,02;37,35
Pelophylax perezi;2009;1;-0,65;38,5
Pelophylax perezi;2020;2;-5,547054;37,85293
Pelophylax perezi;2011;5;-5,66206;37,81493
Pelophylax perezi;1999;9;-8,254737;38,61923
Pelophylax perezi;2017;3;-8,691432;37,97112
Pelophylax perezi;2004;1;-7,32124;39,2403
Pelophylax perezi;2006;1;-4,89;38,25
Pelophylax perezi;2018;5;-5,261147;36,54669
Pelophylax perezi;2003;6;-7,281942;39,88431
Pelophylax perezi;2012;5;-5,77358;37,93439
Pelophylax perezi;1990;1;-8,262223;37,67623
Pelophylax perezi;2006;1;-5,72;39,13
Pelophylax perezi;2006;1;-5,02;39,06
Pelophylax perezi;2020;8;-0,782545;39,08766
Pelophylax perezi;2019;1;-7,200073;39,21316
Pelophylax perezi;2007;1;-8,910114;37,08395
Pelophylax perezi;2019;10;-4,32;37,08
Pelophylax perezi;2007;1;-8,592783;38,44452
Pelophylax perezi;1990;1;-7,552913;37,62687
Pelophylax perezi;2004;3;-9,042992;39,06325
Pelophylax perezi;2006;1;-6,32;38,05
Pelophylax perezi;2006;1;-0,76;38,69
Pelophylax perezi;2006;1;-7,13;37,44
Pelophylax perezi;1990;1;-8,324576;37,47891
Pelophylax perezi;1990;1;-8,005316;39,29757
Pelophylax perezi;1997;1;-0,66;38,24
Pelophylax perezi;2020;5;-4,748532;37,89623
Pelophylax perezi;2016;5;-5,772307;37,68717
Pelophylax perezi;2006;1;0,07;38,68
Pelophylax perezi;2016;12;-6,074841;37,79119
Pelophylax perezi;2004;1;-7,31909;39,33037
Pelophylax perezi;2015;10;3,103487;39,7949
Pelophylax perezi;2004;4;-8,617033;38,76563
Pelophylax perezi;2004;1;-8,375045;37,98908
Pelophylax perezi;2006;1;-4,11;39,52
Pelophylax perezi;2017;5;-9,251947;38,76429
Pelophylax perezi;2007;1;-8,898034;39,49518
Pelophylax perezi;2004;1;-8,263869;37,71806
Pelophylax perezi;2005;5;-8,489167;39,26947
Pelophylax perezi;2004;1;-8,138799;38,70855
Pelophylax perezi;2020;1;-8,63879;39,097
Pelophylax perezi;2006;1;-5,72;39,04
Pelophylax perezi;2019;8;-5,903141;37,85653
Pelophylax perezi;2021;2;-4,89;37,92
Pelophylax perezi;1990;1;-8,156806;38,99157
Pelophylax perezi;2012;5;-8,751609;39,46029
Pelophylax perezi;2021;7;-2,781658;37,79475
Pelophylax perezi;2006;1;-3,73;36,91
Pelophylax perezi;2012;11;-0,78;38,61
Pelophylax perezi;2004;1;-7,795336;38,6154
Pelophylax perezi;2005;7;-9,080662;39,35711
Pelophylax perezi;2016;12;-6,07609;37,79176
Pelophylax perezi;2017;6;-8,217222;39,44481
Pelophylax perezi;2021;2;-4,3;37,49
Pelophylax perezi;2007;1;-7,536053;39,75396
Pelophylax perezi;2010;10;-0,72;39,12
Pelophylax perezi;2006;1;-5,81;38,5
Pelophylax perezi;2013;10;-6,028216;39,8452
Pelophylax perezi;2015;4;-5,348091;36,13049
Pelophylax perezi;2017;4;-4,768679;37,87754
Pelophylax perezi;2002;1;-7,47535;37,44013
Pelophylax perezi;2004;1;-7,207698;39,1485
Pelophylax perezi;2018;1;-4,89;37,92
Pelophylax perezi;2002;1;-8,763896;38,09657
Pelophylax perezi;2006;1;-5,1;37,61
Pelophylax perezi;2021;3;-9,338429;39,17386
Pelophylax perezi;2006;1;-2,6;38,44
Pelophylax perezi;2007;1;-7,511778;39,6661
Pelophylax perezi;2006;1;-4,19;37,54
Pelophylax perezi;2014;5;-5,547742;37,84948
Pelophylax perezi;2007;9;-7,546759;37,29293
Pelophylax perezi;2014;4;-6,024631;39,76212
Pelophylax perezi;2013;11;-4,26;37,44
Pelophylax perezi;2016;4;-0,75;38,18
Pelophylax perezi;2006;1;-3,4;37,36
Pelophylax perezi;2003;11;-7,600796;39,90935
Pelophylax perezi;2021;5;-0,78948;38,18704
Pelophylax perezi;2017;4;3,065529;39,34146
Pelophylax perezi;2005;5;-8,374896;39,34453
Pelophylax perezi;2006;1;-0,31;38,5
Pelophylax perezi;2006;1;-3,17;37,54
Pelophylax perezi;2010;10;-8,990121;39,21089
Pelophylax perezi;2012;5;-5,77709;37,93509
Pelophylax perezi;2016;5;-6,04789;37,84376
Pelophylax perezi;2006;1;-6,34;37,42
Pelophylax perezi;2016;11;-7,182253;39,22117
Pelophylax perezi;2021;6;-9,186887;38,71238
Pelophylax perezi;2005;5;-8,513577;39,11717
Pelophylax perezi;2006;1;-5,07;36,8
Pelophylax perezi;2006;1;-5,03;39,15
Pelophylax perezi;2006;4;-0,36;39,64
Pelophylax perezi;2021;5;-5,897384;37,40819
Pelophylax perezi;2002;1;-7,456637;38,34108
Pelophylax perezi;2002;1;-9,290027;38,98171
Pelophylax perezi;2006;1;-5,8;38,32
Pelophylax perezi;2021;8;-9,153373;38,73847
Pelophylax perezi;1990;1;-8,666396;37,87436
Pelophylax perezi;2004;1;-9,405477;38,98136
Pelophylax perezi;1994;6;-7,661886;39,60512
Pelophylax perezi;2018;3;-6,048736;38,10436
Pelophylax perezi;2005;5;-8,492575;39,26788
Pelophylax perezi;2007;1;-8,558424;39,56166
Pelophylax perezi;2005;6;-8,609635;38,75239
Pelophylax perezi;2020;7;-6,343985;37,60666
Pelophylax perezi;2019;8;-9,294782;38,95032
Pelophylax perezi;2016;6;-5,94208;37,8486
Pelophylax perezi;2004;12;-9,037458;39,4599
Pelophylax perezi;2012;5;-5,62813;37,86313
Pelophylax perezi;2006;1;-4,46;39,7
Pelophylax perezi;2015;10;-0,59;38,53
Pelophylax perezi;2006;1;-2,36;39,61
Pelophylax perezi;1990;1;-8,518565;38,1814
Pelophylax perezi;1990;1;-9,304304;38,85783
Pelophylax perezi;2004;6;-8,437887;39,67777
Pelophylax perezi;2011;5;-5,78968;37,85225
Pelophylax perezi;2012;9;-8,782578;38,65759
Pelophylax perezi;2006;1;-3,17;37,45
Pelophylax perezi;2014;3;-3,893967;36,99515
Pelophylax perezi;2004;1;-7,31909;39,33037
Pelophylax perezi;2020;8;-4,3;37,49
Pelophylax perezi;1990;1;-8,041059;39,84519
Pelophylax perezi;2004;1;-7,591731;37,26132
Pelophylax perezi;2004;1;-8,154502;37,35681
Pelophylax perezi;2014;6;-0,26;38,91
Pelophylax perezi;2007;1;-7,827243;38,22222
Pelophylax perezi;2018;8;-6,344163;37,6068
Pelophylax perezi;2004;10;-8,193784;37,94366
Pelophylax perezi;2018;7;-3,275292;37,00337
Pelophylax perezi;2002;1;-7,458549;38,25099
Pelophylax perezi;2005;7;-8,510228;39,72223
Pelophylax perezi;1987;1;-0,5;39,52
Pelophylax perezi;2006;1;-7,02;37,44
Pelophylax perezi;2004;1;-7,316928;39,42044
Pelophylax perezi;2006;1;-4,65;37,8
Pelophylax perezi;2006;1;-6,33;37,69
Pelophylax perezi;2010;9;-8,981667;39,19847
Pelophylax perezi;2004;1;-7,316928;39,42044
Pelophylax perezi;2004;1;-7,207698;39,1485
Pelophylax perezi;2006;5;-0,76;39,08
Pelophylax perezi;2005;5;-8,091443;39,32574
Pelophylax perezi;2006;1;0,06;38,86
Pelophylax perezi;2020;7;2,567188;39,57292
Pelophylax perezi;2019;7;-5,245294;36,5784
Pelophylax perezi;2019;10;-1,826759;37,15319
Pelophylax perezi;2020;9;-6,943513;38,95614
Pelophylax perezi;2019;3;-6,147076;37,77636
Pelophylax perezi;2007;1;-7,730598;39,16424
Pelophylax perezi;2010;5;-0,04;39,92
Pelophylax perezi;2018;4;-4,77;37,87
Pelophylax perezi;2006;1;-2,82;39,8
Pelophylax perezi;2020;6;3,107582;39,82549
Pelophylax perezi;2007;1;-7,890989;38,02524
Pelophylax perezi;2004;4;-8,264527;37,8751
Pelophylax perezi;2006;1;-5,74;36,61
Pelophylax perezi;2004;4;-8,108384;38,18506
Pelophylax perezi;2022;6;-9,34789;38,86139
Pelophylax perezi;2005;5;-7,966581;37,5635
Pelophylax perezi;2006;1;-3,28;37,27
Pelophylax perezi;2017;9;-8,003997;37,2309
Pelophylax perezi;2022;1;2,810945;39,84982
Pelophylax perezi;2017;4;-0,398691;38,8046
Pelophylax perezi;2004;1;-8,718726;37,44963
Pelophylax perezi;2004;1;-9,404455;38,80114
Pelophylax perezi;2006;1;-0,72;39,86
Pelophylax perezi;2004;1;-8,367216;38,89024
Pelophylax perezi;1997;1;-0,61;39,59
Pelophylax perezi;2006;1;-4,19;37,81
Pelophylax perezi;2006;5;-0,78;39,09
Pelophylax perezi;2002;1;-8,83258;37,0893
Pelophylax perezi;2007;1;-8,46953;38,0059
Pelophylax perezi;2004;1;-8,253802;38,70934
Pelophylax perezi;2015;4;-6,02895;39,84598
Pelophylax perezi;2001;1;-7,543552;39,69379
Pelophylax perezi;2006;1;-4,89;38,34
Pelophylax perezi;1990;1;-7,962422;38,28901
Pelophylax perezi;2018;6;-6,337469;37,60139
Pelophylax perezi;2004;1;-8,490783;37,71926
Pelophylax perezi;2015;10;-0,79;38,65
Pelophylax perezi;2004;1;-7,812966;37,53413
Pelophylax perezi;2021;1;-7,184756;39,21927
Pelophylax perezi;2004;1;-7,32124;39,2403
Pelophylax perezi;2021;5;-5,18022;36,8623
Pelophylax perezi;2022;3;-7,427839;39,28549
Pelophylax perezi;2013;2;-5,83303;37,72779
Pelophylax perezi;2004;1;-7,433057;39,42206
Pelophylax perezi;2021;2;-8,001903;37,06045
Pelophylax perezi;2006;1;-5,02;38,97
Pelophylax perezi;2018;10;-5,799517;36,0982
Pelophylax perezi;2022;2;-5,932902;37,3569
Pelophylax perezi;2011;2;-5,50225;37,90581
Pelophylax perezi;2020;5;-7,062984;37,21265
Pelophylax perezi;2006;1;-4,58;39,87
Pelophylax perezi;2002;1;-7,586661;37,53164
Pelophylax perezi;2020;12;-5,492556;39,06441
Pelophylax perezi;2011;9;-8,752732;38,40976
Pelophylax perezi;2007;1;-8,468883;38,83895
Pelophylax perezi;1997;5;-7,435071;39,33199
Pelophylax perezi;2012;5;-5,772427;37,8458
Pelophylax perezi;2005;6;-8,251665;38,4171
Pelophylax perezi;2008;3;-0,65;39,77
Pelophylax perezi;2006;1;-2,6;38,98
Pelophylax perezi;2006;1;-7,13;37,53
Pelophylax perezi;2021;12;-4,899334;36,53126
Pelophylax perezi;2010;6;-8,936876;38,75952
Pelophylax perezi;2016;6;-8,201154;38,28632
Pelophylax perezi;2006;1;-6,25;36,97
Pelophylax perezi;2022;7;-8,318454;39,4464
Pelophylax perezi;2018;5;-6,040496;37,84068
Pelophylax perezi;2006;1;-5,64;36,97
Pelophylax perezi;2001;1;-7,001637;38,24409
Pelophylax perezi;2022;5;-8,717438;39,59782
Pelophylax perezi;2006;1;-3,4;37,45
Pelophylax perezi;1994;4;-7,31909;39,33037
Pelophylax perezi;2003;3;-7,612377;39,51998
Pelophylax perezi;2010;10;-0,81;39,06
Pelophylax perezi;2018;4;-5,977428;39,83399
Pelophylax perezi;2006;1;-6,11;37,69
Pelophylax perezi;2005;5;-8,387118;38,9211
Pelophylax perezi;2018;6;-6,282598;37,52108
Pelophylax perezi;2006;1;-0,72;39,77
Pelophylax perezi;2006;1;-7,13;37,62
Pelophylax perezi;2015;7;-3,588045;37,17703
Pelophylax perezi;2019;4;-6,039587;39,85096
Pelophylax perezi;2020;3;-1,820641;37,23273
Pelophylax perezi;2006;1;-7,24;37,71
Pelophylax perezi;2004;4;-8,360434;39,91431
Pelophylax perezi;2022;4;-5,392791;36,80848
Pelophylax perezi;2020;10;-5,06;38
Pelophylax perezi;2006;1;-2,82;39,89
Pelophylax perezi;2006;1;-2,83;38,44
Pelophylax perezi;2022;4;-9,205531;38,70881
Pelophylax perezi;2004;1;-7,433057;39,42206
Pelophylax perezi;2021;2;-4,89;37,92
Pelophylax perezi;2005;5;-8,465265;39,09355
Pelophylax perezi;2005;6;-7,31809;39,2683
Pelophylax perezi;2003;1;-8,487657;38,07328
Pelophylax perezi;2010;6;-0,59;38,94
Pelophylax perezi;2022;6;-8,168657;37,23857
Pelophylax perezi;2020;10;-0,954896;37,61237
Pelophylax perezi;1999;1;-0,52;38,96
Pelophylax perezi;2005;2;-7,92091;37,89567
Pelophylax perezi;1994;4;-8,719063;37,3595
Pelophylax perezi;2005;5;-8,511392;38,58635
Pelophylax perezi;2007;1;-8,033855;37,25788
Pelophylax perezi;2016;4;-0,69;38,27
Pelophylax perezi;2019;5;-5,308333;36,60137
Pelophylax perezi;2020;5;-8,890595;38,62165
Pelophylax perezi;2021;11;-7,009888;38,88717
Pelophylax perezi;2016;7;-3,588836;37,1768
Pelophylax perezi;2004;4;-8,178074;39,39177
Pelophylax perezi;2020;10;-5,261149;36,54659
Pelophylax perezi;2019;6;-5,259647;36,54747
Pelophylax perezi;1990;1;-7,461627;37,27427
Pelophylax perezi;2007;1;-8,759076;39,42999
Pelophylax perezi;2006;1;-5,91;38,14
Pelophylax perezi;2004;1;-8,250971;38,97966
Pelophylax perezi;2002;4;-7,667056;39,33487
Pelophylax perezi;2022;5;2,884935;39,82329
Pelophylax perezi;2006;1;-6,24;37,24
Pelophylax perezi;1990;1;-8,641844;37,78663
Pelophylax perezi;2006;1;-4,96;36,62
Pelophylax perezi;2006;1;-6,11;37,6
Pelophylax perezi;2004;6;-9,03901;39,74117
Pelophylax perezi;2006;1;-4,74;36,9
Pelophylax perezi;1994;4;3,114023;39,79937
Pelophylax perezi;2006;1;-5,15;39,41
Pelophylax perezi;2022;2;-5,78664;37,85139
Pelophylax perezi;1995;1;-7,477175;37,35003
Pelophylax perezi;1996;12;-7,316928;39,42044
Pelophylax perezi;2020;8;3,042618;39,88783
Pelophylax perezi;2021;9;-7,51546;39,81047
Pelophylax perezi;2006;1;-4,58;39,78
Pelophylax perezi;2011;5;-0,91;39,36
Pelophylax perezi;2006;1;-5,13;38,87
Pelophylax perezi;2020;5;-7,068015;37,21633
Pelophylax perezi;2020;7;-4,785547;37,86987
Pelophylax perezi;2006;1;-2,6;38,08
Pelophylax perezi;2004;5;-8,428025;37,19869
Pelophylax perezi;2003;11;-7,090287;39,91126
Pelophylax perezi;2017;10;-4,87;37,98
Pelophylax perezi;2017;3;-4,775333;37,8782
Pelophylax perezi;2022;4;-7,957219;39,48076
Pelophylax perezi;2006;1;-5,15;39,5
Pelophylax perezi;2004;10;-8,889761;39,85852
Pelophylax perezi;2006;1;-4,86;37,26
Pelophylax perezi;2004;1;-7,32124;39,2403
Pelophylax perezi;2005;5;-8,491897;38,57817
Pelophylax perezi;2006;1;-5,74;36,7
Pelophylax perezi;2015;3;-8,642828;37,14814
Pelophylax perezi;1990;1;-8,810821;39,60492
Pelophylax perezi;1990;1;-7,746797;38,79175
Pelophylax perezi;2006;1;-4,74;36,99
Pelophylax perezi;2003;1;-8,590947;38,09831
Pelophylax perezi;2006;1;-4,46;39,61
Pelophylax perezi;2019;3;-9,203195;38,66349
Pelophylax perezi;2006;1;-4,19;37,72
Pelophylax perezi;2011;5;-7,993113;37,19244
Pelophylax perezi;2006;1;-0,49;39,86
Pelophylax perezi;2005;5;-8,207137;39,04195
Pelophylax perezi;2005;5;-7,487462;39,73391
Pelophylax perezi;2005;6;-8,196023;37,9586
Pelophylax perezi;2006;1;-7,13;37,71
Pelophylax perezi;2021;7;-8,238572;37,08923
Pelophylax perezi;2004;1;-7,456637;38,34108
Pelophylax perezi;2021;7;1,560187;39,08087
Pelophylax perezi;2006;1;-5,91;38,05
Pelophylax perezi;2004;1;-8,372732;38,25944
Pelophylax perezi;2006;1;-5,16;39,68
Pelophylax perezi;2002;1;-8,363988;39,25066
Pelophylax perezi;2006;1;-6,02;37,14
Pelophylax perezi;2022;3;-6,350648;37,58516
Pelophylax perezi;2010;10;-0,78;39,06
Pelophylax perezi;2004;1;-8,595766;39,2517
Pelophylax perezi;1990;1;-8,22968;37,12719
Pelophylax perezi;2005;5;-8,846983;39,93824
Pelophylax perezi;2008;5;-0,07;38,62
Pelophylax perezi;2020;8;-0,204685;39,67341
Pelophylax perezi;2012;6;-5,371799;36,76416
Pelophylax perezi;2007;1;-7,956177;39,12204
Pelophylax perezi;2012;5;-5,77243;37,8458
Pelophylax perezi;2005;3;-8,566161;39,06443
Pelophylax perezi;2001;4;-8,254737;38,61923
Pelophylax perezi;2022;4;-2,070156;38,24032
Pelophylax perezi;2004;5;-8,077534;39,16294
Pelophylax perezi;2005;5;-7,425416;39,42224
Pelophylax perezi;2004;8;-9,289661;38,8916
Pelophylax perezi;2005;6;-8,261657;38,90138
Pelophylax perezi;2006;1;-1,93;37,45
Pelophylax perezi;2003;5;-7,158059;39,84916
Pelophylax perezi;2022;6;-2,93027;37,91839
Pelophylax perezi;2006;1;-6,24;37,15
Pelophylax perezi;2008;5;-0,04;38,61
Pelophylax perezi;2016;5;-6,034026;39,38389
Pelophylax perezi;2013;3;-0,79;38,27
Pelophylax perezi;2022;4;-8,664942;39,90294
Pelophylax perezi;2020;2;-7,102299;37,60795
Pelophylax perezi;2010;4;3,115326;39,78503
Pelophylax perezi;1995;1;-1,43;39,6
Pelophylax perezi;2022;4;-9,025259;38,60613
Pelophylax perezi;1990;1;-8,419689;39,49595
Pelophylax perezi;2007;1;-7,78835;39,79992
Pelophylax perezi;2005;4;-8,12501;39,43796
Pelophylax perezi;2005;5;-8,294372;39,37562
Pelophylax perezi;2021;7;-0,42532;38,47525
Pelophylax perezi;2004;1;-7,207698;39,1485
Pelophylax perezi;2003;6;-7,432032;39,94261
Pelophylax perezi;2005;1;-6,968755;39,8374
Pelophylax perezi;2007;1;-8,286203;37,76411
Pelophylax perezi;2016;6;-9,255166;38,76119
Pelophylax perezi;2020;5;-4,781775;37,87561
Pelophylax perezi;1990;1;-7,4876;39,57822
Pelophylax perezi;2013;5;-0,79;39,22
Pelophylax perezi;2007;1;-8,727647;37,67688
Pelophylax perezi;2005;5;-7,469831;37,71042
Pelophylax perezi;2018;4;-4,72;37,91
Pelophylax perezi;2019;8;-6,180926;37,92261
Pelophylax perezi;2006;1;-4,88;38,07
Pelophylax perezi;1990;1;-7,971152;38,74955
Pelophylax perezi;2020;9;2,567167;39,57293
Pelophylax perezi;2006;1;-6,13;37,15
Pelophylax perezi;2021;7;-9,054965;38,97557
Pelophylax perezi;2006;1;-0,19;38,59
Pelophylax perezi;2006;1;-3,73;37,09
Pelophylax perezi;2006;1;-5,14;38,96
Pelophylax perezi;2006;1;-2,83;37,9
Pelophylax perezi;2005;6;-8,918217;38,94297
Pelophylax perezi;2003;4;-0,094879;38,66047
Pelophylax perezi;1990;1;-7,828121;39,51551
Pelophylax perezi;2022;2;-7,633303;37,80458
Pelophylax perezi;2006;1;-5,64;37,06
Pelophylax perezi;2009;5;-0,48;38,71
Pelophylax perezi;2006;1;-3,06;38,71
Pelophylax perezi;2004;1;-7,435071;39,33199
Pelophylax perezi;2019;4;-5,486679;36,1144
Pelophylax perezi;2004;1;-7,912899;38,43632
Pelophylax perezi;2006;1;-3,17;39,52
Pelophylax perezi;2019;4;-6,03372;39,86357
Pelophylax perezi;2015;5;-4,097803;39,65636
Pelophylax perezi;2020;12;-5,492688;39,06426
Pelophylax perezi;2015;5;-3,598856;37,01777
Pelophylax perezi;2021;8;-8,485637;37,16883
Pelophylax perezi;2006;1;-3,39;36,82
Pelophylax perezi;2007;1;-8,122094;38,44344
Pelophylax perezi;1990;1;-7,739145;39,62435
Pelophylax perezi;1997;3;-7,207698;39,1485
Pelophylax perezi;2006;1;-5,86;36,97
Pelophylax perezi;2006;1;-4,34;39,79
Pelophylax perezi;2004;1;-8,025026;38,61754
Pelophylax perezi;2004;1;-7,31909;39,33037
Pelophylax perezi;2004;1;-7,435071;39,33199
Pelophylax perezi;2022;2;-3,750424;36,74133
Pelophylax perezi;2008;5;-0,06;38,61
Pelophylax perezi;2019;5;-6,048234;39,95275
Pelophylax perezi;2005;6;-8,921905;38,93651
Pelophylax perezi;2006;1;-4,2;38,17
Pelophylax perezi;1990;1;-8,855966;38,94798
Pelophylax perezi;2004;1;-7,316928;39,42044
Pelophylax perezi;1983;1;-0,41;38,87
Pelophylax perezi;2002;1;-7,572799;38,25243
Pelophylax perezi;1990;1;-7,837938;39,97539
Pelophylax perezi;1990;1;-7,377539;37,8443
Pelophylax perezi;1990;1;-8,88916;39,8672
Pelophylax perezi;2013;5;-5,627242;37,88724
Pelophylax perezi;2004;1;-7,435071;39,33199
Pelophylax perezi;1993;1;-0,66;38,15
Pelophylax perezi;2021;8;-7,48268;37,18003
Pelophylax perezi;2017;4;-9,15792;39,36058
Pelophylax perezi;2002;1;-7,338122;38,51968
Pelophylax perezi;2008;7;-0,74;38,94
Pelophylax perezi;2006;1;-4,46;39,79
Pelophylax perezi;2007;1;-7,820342;37,7613
Pelophylax perezi;2011;4;-6,037024;39,84967
Pelophylax perezi;2006;1;-2,6;38,53
Pelophylax perezi;2012;5;-0,64;38,74
Pelophylax perezi;2006;1;-3,28;37,18
Pelophylax perezi;2006;1;-5,15;39,59
Pelophylax perezi;2022;2;-5,549709;37,91021
Pelophylax perezi;1990;1;-8,496188;39,75865
Pelophylax perezi;1998;1;-8,01382;39,42843
Pelophylax perezi;2016;5;-6,247051;38,05357
Pelophylax perezi;2006;1;-6,33;37,78
Pelophylax perezi;2004;1;-9,059193;39,07217
Pelophylax perezi;2021;2;-4,28;37,4
Pelophylax perezi;2019;6;-3,619631;37,19698
Pelophylax perezi;2021;5;-6,111323;39,8237
Pelophylax perezi;2011;11;-0,33;38,88
Pelophylax perezi;2006;1;-3,62;37,36
Pelophylax perezi;2021;9;-6,56636;37,04679
Pelophylax perezi;2006;1;-5,72;36,07
Pelophylax perezi;1990;1;-7,284171;39,70731
Pelophylax perezi;1990;1;-7,17027;39,72772
Pelophylax perezi;2020;5;-6,06313;37,33746
Pelophylax perezi;2016;4;-0,285528;38,91602
Pelophylax perezi;2006;1;-0,18;38,68
Pelophylax perezi;2009;9;-0,71;38,5
Pelophylax perezi;2013;3;-6,077269;37,84436
Pelophylax perezi;1987;5;-0,5;38,68
Pelophylax perezi;2006;1;-5,56;37,96
Pelophylax perezi;2005;7;-8,361355;39,60504
Pelophylax perezi;2007;1;-8,017759;37,63107
Pelophylax perezi;2008;5;-0,4;38,8
Pelophylax perezi;2012;5;-0,627436;38,71592
Pelophylax perezi;2020;7;-7,864053;37,06861
Pelophylax perezi;2018;6;-6,344406;37,60667
Pelophylax perezi;2007;1;-7,067365;37,99344
Pelophylax perezi;2006;1;-3,62;37
Pelophylax perezi;2019;2;3,108187;39,79634
Pelophylax perezi;2021;9;-8,78237;37,83624
